X,Y,Radius,Color,column3,column4,column5
5886.5,6543.89,1,1,4265.898367,0.891658,94.645958
5877.22,6571.37,1,1,4265.931167,0.736644,95.122292
5886.88,6596.41,1,1,4265.963986,0.933133,95.306686
5884.44,6607.15,1,1,4265.996788,0.763862,95.299309
5902.61,6625.97,1,1,4266.02959,1,96.773468
5911.43,6638.64,1,1,4266.062394,0.863198,96.923386
5927.53,6677.47,1,1,4266.095206,0.850018,97.724907
5939.64,6718.08,1,1,4266.128007,0.524379,96.786232
5941.39,6756.65,1,1,4266.16083,0.930643,96.974731
5945.96,6789.66,1,1,4266.193643,1,96.889732
5953.15,6813.61,1,1,4266.226447,1,95.917168
5957.03,6837.9,1,1,4266.259262,1,96.027794
5973.52,6846.14,1,1,4266.292068,0.680787,95.276581
5964.79,6870.48,1,1,4266.324859,0.776606,96.279335
5970.42,6896.45,1,1,4266.35768,0.822266,97.936386
5989.36,6897.38,1,1,4266.390477,1,95.787964
6009.06,6912.28,1,1,4266.423293,0.781261,95.392365
6039.21,6934.8,1,1,4266.456094,0.854031,94.666489
6061.84,6957.48,1,1,4266.488918,1,94.698769
6081.49,7004,1,1,4266.521737,0.733321,95.536476
6109.31,7044.84,1,1,4266.554554,0.767696,94.572563
6130.22,7087.24,1,1,4266.587367,0.717822,93.489876
6159.87,7150.9,1,1,4266.620175,0.760772,93.390442
6139.61,7179.7,1,1,4266.652987,0.870548,93.808357
6133.54,7205.48,1,1,4266.685794,0.870659,93.374504
6129.82,7253.87,1,1,4266.718598,0.815771,93.706032
6128.06,7291.38,1,1,4266.751423,1,94.786423
6125.69,7314.45,1,1,4266.784258,1,95.708954
6121.91,7332.51,1,1,4266.817057,0.777162,95.773415
6119.26,7342.36,1,1,4266.849876,0.913996,96.869949
6118.72,7345.08,1,1,4266.882685,0.956391,96.738495
6118.43,7340.56,1,1,4266.915488,0.974311,96.213318
6114.22,7339.23,1,1,4266.948303,0.969059,96.717888
6111.73,7357.86,1,1,4266.98112,0.783709,96.342941
6104.15,7364.1,1,1,4267.013928,0.971069,98.082962
6100.19,7371.94,1,1,4267.046725,0.8255,97.357018
6092.28,7386.45,1,1,4267.079532,1,96.224319
6109.1,7391.87,1,1,4267.11234,1,96.432152
6089.89,7383.97,1,1,4267.145146,0.988888,95.819305
6065.01,7373.7,1,1,4267.177952,0.890792,95.004944
6028.94,7337.59,1,1,4267.210765,0.889824,93.348198
5928.33,7272.92,1,1,4267.276365,0.630439,96.602089
5846.55,7236.24,1,1,4267.341988,0.477872,89.628372
5801.73,7145.7,1,1,4267.374792,0.602073,92.595993
5696.26,6912.44,1,1,4267.670149,0.539894,100.340981
5897.02,6808.69,1,1,4267.899783,0.473738,92.25489
5955.46,6675.28,1,1,4267.998208,0.436453,90.899437
5959.03,6679.31,1,1,4268.031021,0.403713,91.826447
5928.74,6652,1,1,4268.063823,0.489295,93.07206
5929.67,6617.51,1,1,4268.096631,0.677264,93.952744
5935.32,6587.28,1,1,4268.129437,0.784633,94.062202
5976.78,6573.91,1,1,4268.162251,0.851426,96.787224
5987.81,6571.38,1,1,4268.195065,0.861442,98.938423
6006.85,6566.3,1,1,4268.227883,0.727505,99.248161
6036.26,6561.83,1,1,4268.260691,0.745749,99.424759
6059.45,6562.44,1,1,4268.293505,0.816226,98.342186
6070.85,6552.36,1,1,4268.326322,0.755347,98.594879
6063.54,6543.28,1,1,4268.359128,0.652215,97.831902
6075.94,6542.92,1,1,4268.391951,0.917912,96.870697
6080.45,6535.63,1,1,4268.424765,1,97.441208
6090.25,6550.76,1,1,4268.457566,0.769325,97.960472
6112.14,6544.84,1,1,4268.49038,0.866365,97.670746
6131.87,6548.01,1,1,4268.523178,0.757988,97.992653
6151.67,6550.02,1,1,4268.555992,0.782895,97.727501
6177.2,6543.12,1,1,4268.588809,0.817785,97.686501
6200.3,6537.28,1,1,4268.621626,0.752809,97.949814
6232.36,6523.25,1,1,4268.654423,0.873858,97.581367
6258.51,6520.23,1,1,4268.687248,0.890492,95.987083
6269.07,6513.16,1,1,4268.720061,0.752184,97.381104
6282.56,6508.14,1,1,4268.752877,0.926302,96.938034
6295.73,6502.33,1,1,4268.78569,0.905691,96.794258
6302.62,6507.77,1,1,4268.818495,0.816574,95.904091
6322.26,6508.22,1,1,4268.85131,1,95.229515
6349.47,6514.47,1,1,4268.884124,0.84623,95.152626
6369.18,6517.95,1,1,4268.916929,0.994568,95.336494
6392.88,6525.51,1,1,4268.949755,0.979856,95.408493
6411.67,6531.52,1,1,4268.98256,0.790133,95.651566
6439.1,6534.03,1,1,4269.015362,0.91634,95.80809
6460.96,6535.93,1,1,4269.048161,0.713543,95.590172
6490.57,6553.65,1,1,4269.08097,0.777419,94.803261
6506.71,6560.78,1,1,4269.11376,0.790334,95.383339
6517.91,6561.9,1,1,4269.146563,0.940254,96.063896
6533.91,6570.88,1,1,4269.179364,0.675533,96.216713
6560.5,6591.99,1,1,4269.212192,0.668125,96.160439
6567.08,6587.99,1,1,4269.245009,0.782504,96.053986
6574.97,6594.84,1,1,4269.277808,0.837488,96.903442
6567.11,6590.56,1,1,4269.310629,0.986086,97.277565
6571.49,6580.47,1,1,4269.343451,0.86127,97.321098
6585.94,6570.13,1,1,4269.376274,0.96456,97.703323
6585.37,6580.32,1,1,4269.409087,0.91657,98.2799
6585.3,6579.15,1,1,4269.441904,0.761103,98.118752
6583.57,6574.54,1,1,4269.474695,0.852132,98.152489
6573.95,6563.7,1,1,4269.507529,0.916343,97.627251
6402.73,6495.76,1,1,4269.540346,0.60809,100.312508
6417.98,6489.28,1,1,4269.573161,1,98.513145
6421.78,6474.93,1,1,4269.605952,1,97.954193
6416.44,6468.61,1,1,4269.638758,1,96.836479
6411.61,6462.59,1,1,4269.67157,1,95.843842
6400.41,6452.64,1,1,4269.704359,0.871552,94.823463
6385.43,6454.04,1,1,4269.737172,1,95.654755
6372.88,6429.97,1,1,4269.769969,0.935055,94.852089
6361.7,6412.94,1,1,4269.802777,0.868493,94.385216
6342.43,6413.03,1,1,4269.835595,1,94.152924
6325.91,6418.99,1,1,4269.868386,0.806049,93.655518
6294.1,6430.96,1,1,4269.901185,0.848574,94.816078
6276.64,6427.45,1,1,4269.933991,0.873376,95.399269
6258.25,6423.93,1,1,4269.966817,0.78127,95.519211
6247.91,6431.34,1,1,4269.999634,0.98299,95.405731
6344.47,6521.06,1,1,4270.032434,0.90289,95.703148
6474.21,6609.25,1,1,4270.065256,0.655519,94.960304
6474.74,6623.82,1,1,4270.098061,0.965222,94.714684
6471.52,6639.44,1,1,4270.130865,1,94.176071
6465.17,6645.35,1,1,4270.163678,0.57583,93.640701
6444.14,6646.65,1,1,4270.196485,0.863331,95.20179
6445.12,6641.73,1,1,4270.229299,1,95.467773
6441.14,6646.12,1,1,4270.262107,0.893994,94.981087
6429.75,6639.67,1,1,4270.294913,0.930487,95.235664
6409.16,6635.24,1,1,4270.360542,1,96.509354
6419.25,6627.28,1,1,4270.393341,0.989691,96.904335
6409.95,6631.22,1,1,4270.426145,1,96.666626
6397.77,6635.03,1,1,4270.458954,0.992602,97.481491
6407.59,6638.82,1,1,4270.491758,0.948266,98.05838
6409.47,6644.1,1,1,4270.52457,0.918545,99.300438
6399.43,6643.56,1,1,4270.557365,0.782815,99.090385
6367.27,6632,1,1,4270.590174,0.77364,100.143509
6385.83,6627.94,1,1,4270.622972,0.685246,99.514099
6395.04,6630.6,1,1,4270.655779,0.922431,98.769348
6391.94,6645.35,1,1,4270.688604,0.74673,97.949501
6390.54,6641.93,1,1,4270.721407,1,97.589218
6382.76,6629.56,1,1,4270.754228,0.848972,98.518196
6377.19,6639.2,1,1,4270.787024,1,97.322067
6376.95,6643.91,1,1,4270.819827,0.794197,97.696648
6375.08,6641.32,1,1,4270.852634,0.982275,97.59819
6180.58,6596.47,1,1,4270.918244,0.663285,99.258133
6200.38,6622,1,1,4270.951045,0.911911,97.059425
6207.02,6651.85,1,1,4270.983856,0.785278,96.947319
6207.8,6654.19,1,1,4271.016656,0.85072,97.034348
6205.75,6657.39,1,1,4271.04948,0.730043,97.49305
6207.73,6657.29,1,1,4271.082285,0.985226,97.914665
6203.64,6653.44,1,1,4271.115088,0.899492,98.622604
6182.32,6639.89,1,1,4271.147892,0.835662,99.425789
6182.52,6638.47,1,1,4271.180692,0.765683,99.099556
6180.3,6628.37,1,1,4271.213484,0.908645,100.063377
6045.1,6626.27,1,1,4271.246313,0.382058,101.056976
6053.09,6626.33,1,1,4271.279131,0.820423,99.953705
6048.31,6620.23,1,1,4271.311954,0.636075,100.109848
6041.67,6640.14,1,1,4271.344769,0.930754,100.455261
6047.66,6672.62,1,1,4271.377594,0.940684,99.859581
6042.4,6689.85,1,1,4271.410398,0.832444,99.309471
6053.29,6698.98,1,1,4271.443198,0.879917,98.547112
6054.48,6724.27,1,1,4271.475983,0.968769,98.455269
6052.45,6737.67,1,1,4271.508767,0.995264,98.324776
6046.27,6750.08,1,1,4271.541572,0.804871,98.704803
6044.99,6762.18,1,1,4271.574379,0.941897,97.981674
6046.7,6790.71,1,1,4271.607182,0.91632,97.249542
6033.35,6815.76,1,1,4271.639981,0.896493,96.841248
6027.16,6821.16,1,1,4271.672788,1,96.66362
6009.22,6811.87,1,1,4271.705599,0.921611,97.244797
5998.95,6806.96,1,1,4271.738409,0.755547,96.524178
5986.3,6807.48,1,1,4271.771219,0.707386,97.126274
5970.72,6800.26,1,1,4271.804039,0.868891,96.791451
6171.42,6814.74,1,1,4271.935288,0.605362,100.142044
6185.56,6843.28,1,1,4271.968084,0.818877,97.173882
6184.32,6852.57,1,1,4272.000884,0.935682,96.616539
6184.22,6837.65,1,1,4272.033704,0.854169,97.197273
6189.75,6844.62,1,1,4272.066537,1,97.624725
6186.34,6845.88,1,1,4272.099357,0.7776,97.912239
6196.66,6845.03,1,1,4272.13216,0.63659,98.093475
6197.01,6851.16,1,1,4272.164962,0.861193,98.477089
6202.22,6847.57,1,1,4272.19777,0.849931,99.275337
6226.2,6873.12,1,1,4272.230574,0.879598,98.91539
6253.02,6886.61,1,1,4272.263386,0.896009,99.417786
6271.37,6896.96,1,1,4272.296196,0.787961,98.864624
6285.16,6897.15,1,1,4272.329011,0.707887,99.198494
6298.83,6896.97,1,1,4272.361808,0.922094,98.825447
6312.17,6888.73,1,1,4272.394613,0.510036,99.154663
6329.36,6860.38,1,1,4272.427409,0.630555,98.244888
6364.2,6815.62,1,1,4272.460211,0.948846,97.639885
6366.99,6766.11,1,1,4272.49301,0.655021,98.219528
6381.99,6718.42,1,1,4272.525802,0.908862,97.788696
6345.94,6695.75,1,1,4272.558608,0.520004,92.765625
6294.79,6604.72,1,1,4272.591413,0.928288,97.013268
6308.33,6589.75,1,1,4272.624227,0.990548,96.689499
6324.87,6600.27,1,1,4272.657042,0.767264,97.451347
6337.04,6606.48,1,1,4272.689841,0.921441,97.425552
6350.01,6602.77,1,1,4272.722651,1,97.658485
6364.01,6610.97,1,1,4272.755472,0.802308,97.230667
6379.26,6628.12,1,1,4272.788285,0.808924,97.773354
6386.08,6651.38,1,1,4272.821097,0.810982,98.067558
6391.71,6676.19,1,1,4272.853912,1,98.478432
6325.88,6772.93,1,1,4272.985157,0.512873,97.286118
6330.94,6745.7,1,1,4273.017961,0.875225,96.50132
6358.86,6737.78,1,1,4273.050765,0.943166,96.097153
6382.63,6754.11,1,1,4273.083575,0.793543,96.230682
6401.43,6772.99,1,1,4273.116374,0.935446,97.255981
6405.68,6789.18,1,1,4273.149175,0.989552,97.590256
6410.22,6789.22,1,1,4273.181983,0.7186,96.578667
6432.39,6790.6,1,1,4273.214794,0.845134,96.492828
6559.47,7430.34,1,1,4273.280433,0.607934,71.18055
6557.43,7394.71,1,1,4273.313246,0.287484,74.257515
6722.54,6960.62,1,1,4273.346042,0.67298,94.965912
6712.11,6936.84,1,1,4273.378867,0.826363,95.284485
6712.09,6928.15,1,1,4273.411671,0.824527,96.64653
6715.75,6931.46,1,1,4273.444483,0.844796,97.483185
6742.26,6951.99,1,1,4273.477305,0.857958,98.001427
6756.59,6966.11,1,1,4273.510114,0.930333,98.107224
6785.89,6984.23,1,1,4273.542921,0.893796,98.701683
6809.38,6992.93,1,1,4273.575725,0.96495,99.096169
6830.04,6999.52,1,1,4273.608525,0.888102,98.936356
6849.77,7015.25,1,1,4273.641338,0.808816,99.691162
6871.43,7016.38,1,1,4273.674148,0.569435,100.534508
6900.15,7017.56,1,1,4273.706951,0.884088,101.203499
6919.49,7015.55,1,1,4273.739741,1,101.308617
6940.73,7017.75,1,1,4273.772526,0.79853,101.718697
6966.01,7008.71,1,1,4273.805344,0.683759,101.969414
7002.15,7012.7,1,1,4273.838159,0.604943,101.057999
7028.73,7013.78,1,1,4273.870963,0.859683,101.328323
7047.67,7017.46,1,1,4273.903768,0.819347,101.35675
6924.13,6949.99,1,1,4273.936587,0.690779,101.902512
6895.16,6938.67,1,1,4273.96941,0.526453,100.725426
6873.32,6909.95,1,1,4274.002224,0.906417,100.282806
6861.67,6901.24,1,1,4274.035039,0.922462,99.998001
6855.84,6898.95,1,1,4274.067833,1,99.85881
6855.27,6900.92,1,1,4274.100619,1,100.001602
6867.02,6911.96,1,1,4274.133421,1,100.136856
6882.04,6929.87,1,1,4274.166224,1,99.944626
6887.74,6947.82,1,1,4274.199025,0.849394,101.625809
6907.86,6957.38,1,1,4274.231836,0.849923,101.309814
6921.89,6970.65,1,1,4274.264655,0.836036,101.153801
6937.98,6980.74,1,1,4274.297459,1,101.074692
6950.19,6991.2,1,1,4274.330248,0.919586,102.205315
6951.37,6990.15,1,1,4274.363063,1,101.983711
6958.34,6985.53,1,1,4274.395854,0.96348,100.775299
6948.36,6971.4,1,1,4274.428673,1,101.069168
6938.92,6962.61,1,1,4274.461468,1,100.116684
6858.77,6834.42,1,1,4274.691073,0.700601,97.02401
6854.35,6822.96,1,1,4274.723863,0.886125,98.300438
6836.64,6787.72,1,1,4274.756675,0.982438,98.234451
6822.26,6760.05,1,1,4274.78946,0.998338,98.706093
6806.72,6729.4,1,1,4274.822268,0.852586,98.355515
6788.59,6699.73,1,1,4274.855066,0.621688,98.125069
6760.87,6661.99,1,1,4274.887871,0.586418,98.335968
6612.03,6484.92,1,1,4274.986308,0.56561,102.343842
6663.04,6395.2,1,1,4275.051954,0.494498,100.336899
6635.79,6428.52,1,1,4275.084763,0.534463,95.455223
6512.43,6279.46,1,1,4275.150392,0.553067,95.580719
6401.05,6184.61,1,1,4275.18319,0.725113,97.542839
6325.36,6029.49,1,1,4275.248804,0.603138,96.223366
6199.68,5892.41,1,1,4275.314445,0.576714,98.276474
6031.96,5747.69,1,1,4275.380052,0.693827,96.921272
5931.53,5662.02,1,1,4275.412867,0.599151,100.137459
5924.93,5610.64,1,1,4275.445665,0.865635,98.870232
5922.03,5569.13,1,1,4275.478482,0.78999,98.918152
5915.78,5554.16,1,1,4275.511288,0.669633,98.123108
5916.57,5526.64,1,1,4275.544084,0.739093,96.63604
5908.32,5495.04,1,1,4275.576901,0.888621,96.136612
5922.19,5467.25,1,1,4275.609694,0.840279,95.522903
5935.17,5434.77,1,1,4275.642501,0.936762,94.961769
5945.57,5408.85,1,1,4275.675301,0.948233,95.21534
5960.66,5385.55,1,1,4275.708092,0.792821,94.769356
5967.58,5325.83,1,1,4275.740888,0.885138,94.966232
5970.44,5311.47,1,1,4275.773712,0.982657,95.32679
5978.85,5279.13,1,1,4275.806515,1,95.976234
5978.49,5247.5,1,1,4275.83934,0.98511,97.236244
5989.33,5231.43,1,1,4275.872155,1,97.399689
5865.63,5182.32,1,1,4275.93778,0.606591,93.233719
5843.13,5133.91,1,1,4275.970589,0.729312,96.410126
5841.97,5116.07,1,1,4276.003406,0.96073,97.355995
5831.85,5107.81,1,1,4276.036205,0.901243,97.254326
5818.48,5088.53,1,1,4276.069019,0.570806,97.878624
5826.83,5077.99,1,1,4276.101822,0.734314,96.995087
5849.02,5095.81,1,1,4276.134629,0.684383,96.115707
6010.51,5214.93,1,1,4276.167432,0.560974,96.646301
6013.19,5190.93,1,1,4276.200234,0.50868,95.671333
6006.3,5149.06,1,1,4276.233057,0.790607,95.566856
6002.89,5128.73,1,1,4276.265864,0.697788,96.64827
6012.03,5118.55,1,1,4276.298661,0.683567,96.609879
6016.22,5105.4,1,1,4276.331469,0.929466,98.017181
6021.41,5102.65,1,1,4276.364285,0.790422,98.25119
6019.87,5096.45,1,1,4276.397098,0.766866,97.170914
6026.92,5098.7,1,1,4276.429896,0.900985,96.400871
6016.47,5098.99,1,1,4276.462711,0.750076,96.51107
5909.51,4893.5,1,1,4276.790789,0.475073,112.436882
6273.47,5211.34,1,1,4276.823606,0.654119,79.812737
6076.92,5090.81,1,1,4276.856425,0.642098,97.039391
6089.22,5093.64,1,1,4276.889247,0.673934,96.160301
6099.75,5086,1,1,4276.922047,0.819653,95.232887
6100.28,5083.7,1,1,4276.954839,0.851308,95.00486
6125.97,5106.11,1,1,4276.987633,0.804128,94.352463
6142.38,5099.23,1,1,4277.020446,0.998265,95.053436
6150.9,5085.83,1,1,4277.053254,0.945819,95.860855
6158.21,5088.69,1,1,4277.086045,0.847192,95.70285
6159.18,5086.54,1,1,4277.11885,1,96.434052
6158.19,5072.45,1,1,4277.151678,0.924141,96.837044
6157.88,5071.92,1,1,4277.184497,1,96.99839
6161.72,5069.96,1,1,4277.217303,0.913065,96.737602
6158.4,5064.56,1,1,4277.250121,0.824359,97.388161
6156.6,5061.97,1,1,4277.282915,0.916425,97.694153
6154.73,5058.56,1,1,4277.315719,0.779106,97.730064
6163.82,5066.63,1,1,4277.348504,0.93573,95.875992
6159.7,5062.16,1,1,4277.381327,0.741641,95.86396
5981.87,4970.65,1,1,4277.610942,0.541143,96.443031
5914.04,5002.14,1,1,4277.709354,0.667271,92.809578
5893.97,4989.79,1,1,4277.742154,0.547804,96.171516
5893.75,5017.97,1,1,4277.774962,0.598469,96.057495
5895.61,5013.42,1,1,4277.807768,0.817228,97.927094
5875.41,4974.23,1,1,4277.840603,0.60689,101.847046
5880.14,4989.77,1,1,4277.873405,0.650262,101.790405
5893.17,4985.8,1,1,4277.90621,0.68604,102.256607
5983.75,5070.54,1,1,4278.037439,0.509579,103.171562
5985.88,5090.57,1,1,4278.070256,0.855168,100.375313
5984.5,5109.77,1,1,4278.103086,0.844412,99.778976
6186.54,5129.21,1,1,4278.168708,0.612462,98.507896
6167.19,5129.21,1,1,4278.201522,0.550818,98.816933
6154.15,5136.65,1,1,4278.234326,1,97.944527
6156.07,5132.67,1,1,4278.267131,0.763849,96.63575
6151.97,5133.68,1,1,4278.299946,0.891176,97.042152
6367.51,5550.28,1,1,4278.33278,0.405537,84.596771
6688.35,6722.69,1,1,4278.431235,0.890579,96.053307
6685.2,6724.8,1,1,4278.464026,0.954356,95.744278
6698.05,6726.79,1,1,4278.496816,0.797303,96.955734
6706.5,6720.23,1,1,4278.529628,1,97.341049
6712.49,6715.6,1,1,4278.562439,0.952007,97.118782
7052.02,7022.74,1,1,4278.824945,0.612579,98.11586
7061.23,7020.33,1,1,4278.857757,0.957746,99.376663
7061.01,7026.81,1,1,4278.890549,0.862439,101.662651
6020.56,5375.76,1,1,4279.481087,0.366321,83.906189
6237.94,5075.38,1,1,4279.612291,0.646524,99.680351
6218.61,5096.89,1,1,4279.645087,0.660294,100.738846
6200.47,5104.24,1,1,4279.677895,0.734371,101.309303
6173.73,5084.69,1,1,4279.710715,0.854002,101.887146
6175.34,5084.15,1,1,4279.743529,0.821791,101.486931
6175.98,5072.47,1,1,4279.776327,0.68467,99.243622
6162.07,5085.95,1,1,4279.809141,0.726462,98.524239
6162.48,5089.43,1,1,4279.841946,0.795574,97.782486
6148.47,5109.04,1,1,4279.874754,0.711813,97.303528
6141.03,5133.26,1,1,4279.907576,0.651985,98.201965
6131.53,5172.68,1,1,4279.940384,0.809513,96.874229
6124.44,5202.16,1,1,4279.97318,0.585987,97.055237
6103.01,5233.23,1,1,4280.005985,0.516813,98.38636
5870.22,5238.79,1,1,4280.038809,0.511261,104.234634
5882.24,5231.9,1,1,4280.071621,0.354463,101.374428
5916.18,5228.55,1,1,4280.104417,0.733189,97.503082
5930.29,5231.59,1,1,4280.137239,0.841665,97.508858
5946.97,5224.58,1,1,4280.170049,0.675309,95.479614
5939.95,5245.57,1,1,4280.202858,0.928157,96.982574
5936.39,5245.11,1,1,4280.235672,0.772388,98.09507
5934.62,5257.49,1,1,4280.268484,0.768361,96.901978
6169.42,5453.06,1,1,4280.301296,0.463108,93.145027
6137.75,5423.53,1,1,4280.3341,0.798888,94.88131
6123.45,5414.15,1,1,4280.366916,1,96.095154
6120.01,5410.04,1,1,4280.399706,0.727118,96.832451
6130.13,5417.58,1,1,4280.43253,1,95.843384
6120.84,5428.32,1,1,4280.465342,0.786907,97.285049
6130.87,5437.67,1,1,4280.498147,0.910071,98.505844
6139.39,5445.38,1,1,4280.530958,1,98.487968
6153.45,5440.24,1,1,4280.563751,0.942369,98.631012
6160.14,5454.48,1,1,4280.596564,0.731068,98.121323
6171.41,5470.13,1,1,4280.629375,0.93487,97.129341
6185.39,5484.07,1,1,4280.66218,0.941451,96.964081
6189.18,5497.02,1,1,4280.694972,1,96.427589
6193.72,5525.42,1,1,4280.727778,1,97.18309
6204.39,5532.94,1,1,4280.760573,0.931179,97.939072
6200.88,5550.5,1,1,4280.793365,0.555621,98.51886
6177.69,5514.03,1,1,4280.826183,0.92288,98.114433
6172.92,5514.17,1,1,4280.858979,0.862242,98.330696
6174.58,5530.01,1,1,4280.891799,0.874549,97.142281
6177.21,5541.58,1,1,4280.924623,0.708417,98.045769
6182.42,5562.25,1,1,4280.957432,0.971067,97.14389
6186.15,5581.42,1,1,4280.990249,0.944315,97.928604
6191.93,5594.06,1,1,4281.023063,0.930029,98.223808
6194.94,5600.48,1,1,4281.055864,0.922578,97.638878
6198.43,5631.61,1,1,4281.088681,0.933938,99.019066
6209.77,5653.5,1,1,4281.12149,0.858617,99.693306
6211.45,5658.94,1,1,4281.154288,0.789259,98.51915
6208.25,5660.77,1,1,4281.187067,0.750254,98.655159
6212.95,5664.11,1,1,4281.219865,1,99.955788
6039.07,5597.07,1,1,4281.252687,0.554741,101.992119
6039.16,5590.25,1,1,4281.285492,1,99.910187
6044.85,5595.91,1,1,4281.318301,1,98.860687
6050.62,5592.66,1,1,4281.351098,1,98.414291
6047.59,5597.38,1,1,4281.383918,0.93871,98.238335
6047.07,5599.76,1,1,4281.416719,0.978514,96.640602
6052.1,5590.39,1,1,4281.449543,0.978288,96.000626
6053.49,5579.71,1,1,4281.482327,0.831521,96.021156
6184.17,5662.58,1,1,4281.515129,0.822417,94.262802
6166.94,5639.71,1,1,4281.547935,0.85675,94.457291
6159.3,5592.93,1,1,4281.580743,0.792383,94.052544
6146.38,5580.92,1,1,4281.613537,0.501232,94.591194
6102.98,5366.6,1,1,4281.646333,0.58037,94.682846
6100.81,5394.31,1,1,4281.679144,0.60845,93.946815
6096.76,5391.54,1,1,4281.711953,0.844786,94.611725
6079.75,5375.33,1,1,4281.744759,0.886159,95.208664
6070.87,5363.9,1,1,4281.777571,0.732774,95.654785
6057.5,5337.44,1,1,4281.810388,0.647069,95.892464
6046.73,5310.96,1,1,4281.843195,0.753138,95.707489
6043.55,5280.76,1,1,4281.876015,0.934004,96.985878
6034.36,5274.34,1,1,4281.908812,0.821681,96.110527
6020.18,5286.11,1,1,4281.941601,0.752002,96.080025
6013.42,5304.37,1,1,4281.974403,0.804717,97.230171
6003.31,5318.67,1,1,4282.007226,0.709299,97.441673
5991.44,5328.19,1,1,4282.040048,0.898742,99.195679
5984.03,5322.73,1,1,4282.072853,0.864824,100.123528
5969.08,5322.4,1,1,4282.105654,0.972966,100.48745
5966.66,5318.01,1,1,4282.138454,0.902596,99.212799
5950.26,5327.97,1,1,4282.171265,0.57158,98.254822
5916.58,5348.14,1,1,4282.204076,0.636911,98.522507
5908.98,5354.62,1,1,4282.236883,0.628622,98.285591
5906.15,5336.23,1,1,4282.269696,0.722235,98.050201
5896.15,5325.31,1,1,4282.302502,0.72595,97.501335
5910.62,5316.85,1,1,4282.335296,0.93067,95.733475
5910.85,5314.77,1,1,4282.368112,0.672377,95.050919
5905.34,5295.35,1,1,4282.400926,0.972598,96.9095
5909.42,5291.84,1,1,4282.43373,0.785197,96.752083
5917,5284.51,1,1,4282.466525,0.905538,96.810135
5944.25,5259.19,1,1,4282.499322,0.74624,96.091927
5946.92,5265.85,1,1,4282.532126,0.801317,96.743477
5959.31,5259.2,1,1,4282.564941,0.720742,98.370895
5960.89,5269.67,1,1,4282.597759,0.92927,100.135765
5982.32,5237.09,1,1,4282.630579,0.756982,100.073326
5996.92,5243.8,1,1,4282.663389,0.536663,100.159782
6019.14,5235.6,1,1,4282.696189,0.784042,101.12719
6050.92,5237.69,1,1,4282.729006,0.731234,101.553169
6076.8,5245.95,1,1,4282.761822,0.746683,100.831039
6102.93,5234.03,1,1,4282.794638,0.666113,100.912422
6117.67,5230.08,1,1,4282.82744,0.655332,100.787025
6115.72,5216.35,1,1,4282.860259,0.998106,99.567215
6119.52,5198.92,1,1,4282.893079,0.866722,101.126801
6123.31,5196.31,1,1,4282.925897,0.913278,100.674202
6125.06,5195.21,1,1,4282.958685,0.91607,101.217499
6127.19,5183.09,1,1,4282.991491,0.939775,100.610878
6006.36,5218.99,1,1,4283.024291,0.387771,102.880409
5959.05,5120.34,1,1,4283.057109,0.427153,102.187172
5976.95,5163.3,1,1,4283.089909,0.56287,101.406265
5959.42,5113.72,1,1,4283.253949,0.582928,106.641518
5963.36,5122.15,1,1,4283.286756,0.532745,105.214386
6137.07,5253.12,1,1,4283.352364,0.541024,102.730408
6138.36,5233.45,1,1,4283.38517,0.610899,101.901489
6133.94,5205.18,1,1,4283.417975,0.768734,102.402596
6132.4,5177.45,1,1,4283.450791,0.822381,101.664162
6140.68,5166.77,1,1,4283.483592,0.849178,101.311852
6138.21,5168.56,1,1,4283.516413,0.880597,102.456146
6154.19,5202.68,1,1,4283.549217,0.634026,102.548172
6163.88,5202.14,1,1,4283.582043,0.738363,102.255074
6166.97,5194.76,1,1,4283.614842,0.794282,103.085999
6175.42,5181.49,1,1,4283.647669,0.742977,102.854141
6160.13,5183.2,1,1,4283.680487,0.785923,102.218491
6162.05,5183.93,1,1,4283.713296,0.723338,103.497414
6140.54,5182.8,1,1,4283.746107,0.478674,101.464714
5703.86,5049.4,1,1,4283.811727,0.366243,128.177124
5505.61,4020.88,1,1,4284.139838,0.424497,103.148735
5253.46,3751.54,1,1,4284.369509,0.492788,90.744713
5247.71,3741.3,1,1,4284.402311,0.619054,90.357147
5381.57,3891.53,1,1,4284.566291,0.436351,102.722588
5363.66,4116.95,1,1,4285.156866,0.362742,111.00959
5433.35,4202.36,1,1,4285.222485,0.433601,112.055412
5452.77,4163.49,1,1,4285.2553,0.548777,109.102753
5466.14,4178.51,1,1,4285.288095,0.49026,109.877419
5489.3,4182.13,1,1,4285.320903,0.571478,108.706932
5563.96,4209.78,1,1,4285.845795,0.586048,110.707291
5670.07,4182.8,1,1,4286.00984,0.442398,112.279984
5643.8,4187.39,1,1,4286.042662,0.481506,112.205811
5635.77,4189.31,1,1,4286.075472,0.5846,113.861382
5637.35,4192.7,1,1,4286.108255,0.482362,114.051872
5628.57,4197.59,1,1,4286.14108,0.467001,114.670143
5420.37,4170,1,1,4286.370809,0.433737,111.231239
5411.07,4177.05,1,1,4286.43641,0.488285,113.439987
5411.11,4182.31,1,1,4286.469213,0.680705,113.304901
5413.39,4180.46,1,1,4286.50201,0.627398,112.326164
5405.79,4175.01,1,1,4286.534819,0.852836,113.034157
5406.42,4170.22,1,1,4286.567629,0.775643,111.853073
